Country,EdLevel,YearsCodePro,Employment,Salary
13,1,21,2,185000.0
13,1,30,2,162000.0
13,1,7,2,135000.0
13,3,39,2,185000.0
13,3,8,2,320000.0
13,1,15,2,1560000.0
13,1,12,2,50000.0
13,1,12,0,50000.0
13,1,12,1,50000.0
13,1,12,4,50000.0
5,3,9,2,516.0
4,4,4,2,66119.0
2,1,23,2,3318600.0
8,4,2,0,22140.0
8,4,2,1,22140.0
8,4,2,4,22140.0
8,1,1,2,30708.0
13,1,17,2,225000.0
13,1,17,2,149000.0
13,1,17,0,149000.0
13,1,17,1,149000.0
13,1,17,4,149000.0
4,3,8,2,74651.0
13,1,17,2,209000.0
13,1,13,2,229000.0
13,1,13,0,229000.0
13,1,13,1,229000.0
13,1,13,4,229000.0
8,3,6,2,57024.0
13,1,9,2,155000.0
1,4,6,2,120000.0
2,1,9,2,93701.0
1,1,4,2,24924.0
1,1,4,0,24924.0
1,1,4,1,24924.0
1,1,4,4,24924.0
13,3,11,2,170000.0
13,3,0,2,136000.0
8,3,5,2,23040.0
13,1,11,2,155000.0
13,1,7,2,150000.0
13,3,29,2,100000.0
1,3,6,2,21192.0
8,1,23,0,76788.0
8,1,23,1,76788.0
8,1,23,4,76788.0
13,1,16,2,200000.0
13,1,24,2,220000.0
13,1,10,2,210000.0
1,3,3,0,74784.0
1,3,3,1,74784.0
1,3,3,4,74784.0
5,1,4,2,10056.0
8,1,1,2,7776.0
4,1,13,2,91714.0
13,4,6,2,140000.0
8,3,15,2,79983.0
8,4,8,2,95979.0
13,3,7,2,140.0
13,1,15,2,150000.0
13,3,16,2,76000.0
8,4,0,2,4224.0
13,1,7,2,220000.0
13,6,10,2,140000.0
8,1,2,0,12936.0
8,1,2,1,12936.0
8,1,2,4,12936.0
10,1,7,2,43.0
8,1,13,2,179352.0
1,3,9,2,28008.0
4,2,30,2,63984.0
13,0,30,2,200000.0
2,1,5,2,136647.0
13,1,19,2,105000.0
2,4,24,0,105414.0
2,4,24,1,105414.0
2,4,24,4,105414.0
13,3,4,2,140000.0
8,1,7,2,606900.0
10,3,10,2,70380.0
5,1,4,2,11607.0
13,2,27,2,180000.0
4,3,20,2,103444.0
13,3,33,2,146000.0
4,4,2,3,17916.0
5,3,3,2,32243.0
13,1,16,2,225000.0
13,1,17,2,92000.0
3,3,0,2,25594.0
2,4,10,2,104242.0
13,1,5,2,215000.0
8,3,10,2,95976.0
8,3,10,0,95976.0
8,3,10,1,95976.0
8,3,10,4,95976.0
8,1,15,2,51768.0
13,1,18,2,130000.0
2,7,5,2,46850.0
4,3,8,2,53322.0
8,3,5,2,11640.0
13,1,2,2,82000.0
12,2,24,2,144485.0
2,1,6,2,109318.0
13,1,13,2,89000.0
8,1,8,2,89472.0
13,1,8,2,312000.0
13,3,3,2,199000.0
8,1,3,2,17688.0
8,1,3,0,17688.0
8,1,3,1,17688.0
8,1,3,4,17688.0
8,3,10,0,51189.0
8,3,10,1,51189.0
8,3,10,4,51189.0
13,1,10,2,120000.0
13,3,30,2,223115.0
13,1,12,2,141950.0
13,1,21,2,435000.0
3,3,9,0,127968.0
3,3,9,1,127968.0
3,3,9,4,127968.0
11,2,6,2,48756.0
13,1,9,2,130000.0
13,0,5,2,81500.0
13,0,25,2,142000.0
12,4,1,2,26384.0
8,1,9,2,53112.0
8,1,6,2,53322.0
8,4,15,2,49023.0
12,4,0,3,10051.0
13,1,24,2,165000.0
13,4,20,2,180000.0
12,7,4,2,62820.0
8,1,10,2,38388.0
13,1,7,2,164000.0
4,1,8,2,83182.0
2,1,5,2,113222.0
13,1,4,2,65000.0
13,1,1,3,37000.0
13,1,3,2,4300000.0
8,4,10,2,133908.0
8,3,6,2,21600.0
8,3,6,0,21600.0
8,3,6,1,21600.0
8,3,6,4,21600.0
13,0,24,2,139948.0
2,1,5,2,78084.0
12,7,1,2,41461.0
8,1,3,2,23988.0
4,3,4,2,58654.0
2,7,3,2,39050.0
8,1,2,2,21132.0
8,3,4,2,90000.0
13,3,25,2,300000.0
8,1,0,0,1332.0
8,1,0,1,1332.0
8,1,0,4,1332.0
12,3,10,2,97999.0
8,3,18,2,25596.0
8,1,25,0,154860.0
8,1,25,1,154860.0
8,1,25,4,154860.0
8,1,3,3,95146.0
2,1,10,2,70276.0
5,1,7,2,33533.0
13,3,8,2,115000.0
9,3,24,2,48563.0
13,1,2,2,210000.0
5,1,4,2,4644.0
9,3,12,2,66600.0
7,1,15,2,159966.0
2,1,15,2,85893.0
1,2,6,2,53231.0
4,7,3,2,51192.0
4,7,3,0,51192.0
4,7,3,1,51192.0
4,7,3,4,51192.0
5,3,2,2,4643.0
8,1,2,2,10836.0
10,5,12,2,107.0
2,3,21,2,156168.0
9,1,3,2,16932.0
8,4,8,2,69888.0
8,3,11,2,70380.0
8,3,8,2,39056.0
4,3,21,2,85315.0
8,3,12,2,92052.0
1,1,3,2,12468.0
13,1,2,2,157000.0
13,4,47,0,48000.0
13,4,47,1,48000.0
13,4,47,4,48000.0
13,1,11,2,120000.0
8,1,5,2,57588.0
13,1,3,2,95000.0
2,3,18,0,46850.0
2,3,18,1,46850.0
2,3,18,4,46850.0
8,3,15,2,113761.0
8,1,11,2,102933.0
13,1,6,2,100000.0
13,1,4,2,80000.0
8,1,2,2,10836.0
4,3,10,2,31992.0
13,3,8,2,330000.0
2,1,20,2,93701.0
1,1,16,2,14952.0
13,1,18,2,145000.0
13,1,2,2,80000.0
13,1,3,2,68000.0
13,1,24,2,220000.0
1,1,5,2,41550.0
1,1,5,0,41550.0
1,1,5,1,41550.0
1,1,5,4,41550.0
2,0,2,2,28116.0
13,4,8,2,140000.0
2,4,4,2,749604.0
13,1,12,2,140000.0
8,6,6,2,24156.0
13,7,4,2,24000.0
8,3,5,0,23628.0
8,3,5,1,23628.0
8,3,5,4,23628.0
13,3,16,2,210000.0
13,0,4,2,45760.0
10,0,32,2,53322.0
10,0,32,0,53322.0
10,0,32,1,53322.0
10,0,32,4,53322.0
13,3,28,2,150000.0
12,1,10,2,125639.0
13,1,15,2,218000.0
1,7,2,2,11220.0
6,1,22,2,35192.0
13,0,42,2,163000.0
13,1,29,2,150000.0
13,1,24,2,83500.0
13,1,13,2,179000.0
13,1,5,2,80000.0
13,2,21,2,150000.0
4,1,1,2,51189.0
13,0,24,2,150000.0
13,0,24,0,150000.0
13,0,24,1,150000.0
13,0,24,4,150000.0
13,1,21,2,450000.0
13,1,12,2,134500.0
8,1,6,2,38820.0
5,3,0,2,10056.0
13,1,6,2,110000.0
1,1,8,2,34068.0
13,1,8,2,200000.0
13,1,1,2,85000.0
9,4,25,0,69372.0
9,4,25,1,69372.0
9,4,25,4,69372.0
13,1,11,2,180000.0
13,3,29,0,150000.0
13,3,29,1,150000.0
13,3,29,4,150000.0
10,6,5,2,58654.0
10,6,5,0,58654.0
10,6,5,1,58654.0
10,6,5,4,58654.0
4,3,8,2,33912.0
13,3,16,2,210000.0
13,4,7,0,185000.0
13,4,7,1,185000.0
13,4,7,4,185000.0
13,1,23,2,155000.0
11,1,15,2,88881.0
12,0,10,2,76137.0
13,1,7,2,120000.0
8,3,5,2,24000.0
13,4,42,2,400000.0
13,4,21,0,144000.0
13,4,21,1,144000.0
13,4,21,4,144000.0
5,1,7,2,54168.0
13,1,7,2,230000.0
13,1,3,2,107000.0
9,3,20,0,69375.0
9,3,20,1,69375.0
9,3,20,4,69375.0
10,3,3,2,29860.0
13,1,6,2,120000.0
13,7,30,2,145000.0
1,7,8,2,7476.0
8,1,17,2,78276.0
13,4,10,2,180000.0
8,3,6,2,65960.0
13,1,28,2,133000.0
8,1,1,2,3588.0
10,3,23,2,127972.0
4,3,12,2,74651.0
13,3,28,2,1176000.0
13,1,2,2,80000.0
2,1,7,2,74961.0
4,3,4,2,76783.0
8,1,9,0,54129.0
8,1,9,1,54129.0
8,1,9,4,54129.0
10,6,6,2,460704.0
8,7,7,2,54068.0
13,1,22,2,700000.0
8,7,7,0,57588.0
8,7,7,1,57588.0
8,7,7,4,57588.0
8,3,20,0,157731.0
8,3,20,1,157731.0
8,3,20,4,157731.0
13,1,12,2,165000.0
13,1,35,2,165000.0
3,2,6,2,36259.0
13,1,11,2,1440000.0
13,1,11,0,1440000.0
13,1,11,1,1440000.0
13,1,11,4,1440000.0
8,2,16,0,134445.0
8,2,16,1,134445.0
8,2,16,4,134445.0
13,3,2,2,100000.0
8,3,0,2,60228.0
8,0,28,2,75888.0
8,1,9,2,33720.0
8,1,9,0,33720.0
8,1,9,1,33720.0
8,1,9,4,33720.0
8,1,3,2,21048.0
8,0,12,2,42000.0
12,4,15,2,116845.0
8,1,15,2,26304.0
13,1,12,2,85000.0
9,3,8,2,26364.0
13,3,25,2,220000.0
13,1,12,2,154000.0
1,4,4,2,12468.0
8,3,18,2,94644.0
9,1,1,2,29688.0
13,3,7,2,196000.0
8,1,15,2,60000.0
0,1,6,2,102618.0
13,4,4,2,120000.0
1,1,1,2,12468.0
4,5,6,2,53322.0
13,3,4,2,113000.0
11,0,1,2,39012.0
0,7,1,2,912948.0
12,3,20,2,62820.0
10,4,0,2,31993.0
13,1,19,2,150000.0
13,1,4,2,85000.0
2,1,1,2,64810.0
13,1,0,2,80000.0
1,0,3,2,12468.0
13,1,12,2,158000.0
13,3,15,2,143000.0
8,1,12,2,63228.0
13,3,26,2,160000.0
9,1,14,2,115625.0
12,3,10,2,75384.0
8,1,0,2,11532.0
8,1,0,0,11532.0
8,1,0,1,11532.0
8,1,0,4,11532.0
13,1,12,2,210000.0
13,1,12,0,210000.0
13,1,12,1,210000.0
13,1,12,4,210000.0
1,1,13,2,74784.0
8,1,3,2,72594.0
4,7,2,2,50123.0
8,1,2,2,108.0
13,3,3,2,240000.0
4,1,5,2,63984.0
8,6,1,2,5868.0
13,3,15,2,300000.0
13,4,5,2,100000.0
13,1,16,2,160000.0
8,4,6,2,53748.0
8,1,5,2,24192.0
4,1,4,0,163800.0
4,1,4,1,163800.0
4,1,4,4,163800.0
13,3,12,2,130000.0
12,3,10,2,167100.0
1,3,9,2,62316.0
1,3,9,0,62316.0
1,3,9,1,62316.0
1,3,9,4,62316.0
2,1,10,2,55440.0
13,3,7,2,220000.0
13,4,4,2,5750000.0
8,4,9,2,35340.0
8,3,0,2,24312.0
8,1,5,2,27168.0
4,4,4,2,45857.0
13,1,3,2,124000.0
13,1,19,2,152500.0
13,0,2,2,70000.0
8,1,45,2,83633.0
8,1,3,2,136308.0
12,1,20,2,56538.0
13,3,8,2,115000.0
2,1,35,2,117126.0
12,4,35,0,125639.0
12,4,35,1,125639.0
12,4,35,4,125639.0
1,1,2,2,14952.0
13,1,1,2,1380000.0
13,4,3,2,130000.0
8,1,8,2,64800.0
8,1,8,0,64800.0
8,1,8,1,64800.0
8,1,8,4,64800.0
4,7,6,2,54384.0
4,7,6,0,54384.0
4,7,6,1,54384.0
4,7,6,4,54384.0
13,1,0,2,60000.0
13,4,7,2,155000.0
13,1,12,2,165000.0
12,4,33,2,127147.0
8,4,15,2,10300.0
8,3,4,2,35832.0
13,1,23,2,248000.0
13,3,4,2,137000.0
8,1,2,2,3408.0
13,1,9,2,110000.0
13,1,4,2,135000.0
13,1,2,2,86000.0
13,1,10,2,195000.0
3,3,3,2,69318.0
13,1,6,2,84000.0
8,1,8,2,34920.0
13,3,38,2,170000.0
13,1,9,2,113446.0
13,0,10,2,90000.0
13,3,10,2,180000.0
8,4,17,2,26650.0
13,3,6,2,816000.0
4,4,3,2,102378.0
8,1,5,2,21000.0
13,2,10,2,250000.0
13,2,4,2,180000.0
13,1,25,0,135200.0
13,1,25,1,135200.0
13,1,25,4,135200.0
13,1,21,2,160000.0
12,3,7,0,75384.0
12,3,7,1,75384.0
12,3,7,4,75384.0
13,1,10,2,169950.0
10,7,0,2,53322.0
2,1,30,2,195210.0
13,3,21,2,125000.0
4,4,20,2,61853.0
4,4,14,2,31992.0
8,6,7,2,26028.0
8,3,5,2,31992.0
12,1,2,2,51660.0
13,1,10,2,3400000.0
8,1,11,2,48168.0
8,1,11,0,48168.0
8,1,11,1,48168.0
8,1,11,4,48168.0
5,3,7,2,15477.0
12,3,15,2,131921.0
8,1,10,2,9024.0
8,3,1,2,120444.0
8,1,0,2,38600.0
9,3,4,2,33300.0
1,1,2,0,37392.0
1,1,2,1,37392.0
1,1,2,4,37392.0
13,0,15,2,180000.0
13,1,20,2,125000.0
13,1,26,2,3180000.0
13,1,20,2,165000.0
13,3,1,2,33900.0
1,3,14,2,62320.0
8,3,25,2,3050.0
13,4,30,2,100000.0
2,6,21,0,203019.0
2,6,21,1,203019.0
2,6,21,4,203019.0
13,1,17,2,160000.0
13,3,19,2,250000.0
4,3,9,2,95979.0
13,1,7,2,255000.0
7,3,5,2,102378.0
13,1,20,0,10500000.0
13,1,20,1,10500000.0
13,1,20,4,10500000.0
11,7,25,0,97512.0
11,7,25,1,97512.0
11,7,25,4,97512.0
13,1,27,2,110000.0
10,1,22,2,39458.0
12,3,13,2,87948.0
8,4,20,2,90067.0
2,1,6,2,117126.0
2,1,12,2,899532.0
13,4,10,0,10000.0
13,4,10,1,10000.0
13,4,10,4,10000.0
12,3,6,2,100511.0
4,4,5,2,75504.0
8,0,4,0,4116.0
8,0,4,1,4116.0
8,0,4,4,4116.0
8,4,0,2,9084.0
1,1,15,2,39888.0
1,1,1,2,29592.0
1,7,0,3,7104.0
1,4,1,2,8724.0
13,1,3,2,95000.0
1,1,4,2,14208.0
8,1,0,2,11112.0
13,3,15,2,145000.0
13,4,18,2,175000.0
8,4,1,2,12048.0
13,1,18,2,220000.0
13,1,4,2,165000.0
13,1,23,2,155000.0
13,1,25,2,190000.0
13,3,15,0,200000.0
13,3,15,1,200000.0
13,3,15,4,200000.0
13,1,28,0,1800.0
13,1,28,1,1800.0
13,1,28,4,1800.0
2,1,3,2,85893.0
11,2,26,2,54852.0
2,0,20,2,195210.0
6,7,12,2,106644.0
13,1,12,2,180000.0
11,1,10,2,69480.0
8,4,24,2,117308.0
13,1,24,2,160000.0
13,1,1,2,138000.0
10,3,7,2,105577.0
13,1,16,2,155000.0
2,3,13,2,107756.0
2,3,13,0,107756.0
2,3,13,1,107756.0
2,3,13,4,107756.0
8,7,4,3,14892.0
13,1,22,2,300000.0
0,1,12,2,106157.0
10,1,5,2,30927.0
10,1,7,2,44796.0
2,0,5,2,78084.0
10,1,3,2,25596.0
10,1,3,0,25596.0
10,1,3,1,25596.0
10,1,3,4,25596.0
2,1,6,0,1405512.0
2,1,6,1,1405512.0
2,1,6,4,1405512.0
2,1,6,3,1405512.0
8,3,12,2,74651.0
8,1,3,2,831816.0
8,1,5,2,129132.0
1,1,17,2,46800.0
1,1,17,0,46800.0
1,1,17,1,46800.0
1,1,17,4,46800.0
13,1,16,2,65000.0
13,1,1,2,115000.0
2,1,8,2,109318.0
8,3,30,2,143484.0
13,1,12,2,180000.0
1,3,5,2,27420.0
13,1,8,2,150000.0
8,0,5,2,67323.0
13,1,26,2,100000.0
13,3,9,2,151500.0
1,1,10,2,27421.0
0,1,2,2,67940.0
13,3,42,2,85000.0
13,1,15,2,320000.0
0,1,4,2,88464.0
0,1,4,0,88464.0
0,1,4,1,88464.0
0,1,4,4,88464.0
8,1,10,2,41796.0
13,1,12,2,124000.0
13,1,33,0,240000.0
13,1,33,1,240000.0
13,1,33,4,240000.0
4,4,7,2,51828.0
2,1,23,2,187402.0
13,1,8,2,370000.0
13,3,50,3,60000.0
2,3,10,2,128839.0
13,1,9,2,109180.0
8,4,7,2,18060.0
12,1,7,2,100511.0
8,1,5,2,19200.0
13,3,6,2,215000.0
2,1,4,2,128839.0
8,4,20,2,1920000.0
8,1,13,2,149301.0
1,5,2,2,10464.0
13,2,11,2,80000.0
0,7,1,2,849252.0
13,4,22,0,1800000.0
13,4,22,1,1800000.0
13,4,22,4,1800000.0
8,1,8,2,42000.0
1,4,2,2,7476.0
8,1,4,2,19298.0
13,1,16,2,192000.0
13,0,8,2,55000.0
13,2,15,2,325000.0
1,3,6,2,32412.0
8,3,12,0,41892.0
8,3,12,1,41892.0
8,3,12,4,41892.0
13,3,24,2,120000.0
8,4,24,0,2400.0
8,4,24,1,2400.0
8,4,24,4,2400.0
8,4,24,3,2400.0
13,1,7,2,250000.0
13,3,22,2,250000.0
8,4,15,2,54000.0
8,1,5,2,20196.0
13,4,16,2,130000.0
3,3,2,2,33276.0
13,1,2,2,60000.0
13,1,6,2,95000.0
8,1,14,0,241872.0
8,1,14,1,241872.0
8,1,14,4,241872.0
8,1,19,2,84000.0
13,1,6,2,135000.0
13,1,12,2,156000.0
1,6,2,3,5200.0
13,4,18,2,180000.0
8,4,15,2,720.0
8,4,15,0,720.0
8,4,15,1,720.0
8,4,15,4,720.0
8,1,35,2,85563.0
8,3,29,2,176000.0
13,1,2,2,80000.0
13,1,7,2,145000.0
13,1,20,2,234000.0
13,1,20,2,110000.0
8,0,2,2,27168.0
8,3,15,2,60926.0
13,3,15,2,200000.0
13,1,11,2,160000.0
1,1,11,2,37392.0
0,1,0,2,74310.0
13,3,5,2,10000000.0
13,1,10,2,250000.0
0,1,5,2,152158.0
4,1,2,2,47988.0
2,1,38,0,19521.0
2,1,38,1,19521.0
2,1,38,4,19521.0
8,3,6,2,29436.0
1,1,10,2,51933.0
8,3,3,2,55860.0
13,1,10,2,140000.0
2,6,1,2,28116.0
13,0,21,2,118000.0
13,1,5,2,160000.0
8,1,7,2,47493.0
13,1,21,2,147000.0
2,3,0,2,54659.0
13,1,20,2,210000.0
8,1,2,3,31662.0
13,4,24,2,198000.0
0,5,20,2,84925.0
5,1,8,2,30953.0
13,4,1,2,103000.0
0,3,1,2,60307.0
13,3,20,2,110000.0
13,7,3,2,95000.0
13,4,6,2,200000.0
8,1,11,2,90067.0
13,1,8,2,93000.0
8,3,6,2,23661.0
5,1,5,2,32243.0
13,3,18,2,245000.0
13,3,19,2,200000.0
13,1,3,2,80000.0
8,1,4,2,10240.0
13,1,14,2,130000.0
13,1,40,2,190000.0
13,1,4,2,130000.0
8,6,6,0,24000.0
8,6,6,1,24000.0
8,6,6,4,24000.0
2,3,8,2,109318.0
8,1,5,2,90000.0
13,4,45,2,300000.0
13,5,4,0,93600.0
13,5,4,1,93600.0
13,5,4,4,93600.0
13,1,26,2,130000.0
13,4,33,2,140000.0
0,1,23,2,89172.0
13,1,4,2,243000.0
13,1,6,2,129000.0
13,1,14,2,400000.0
2,1,3,2,70276.0
2,4,8,2,56221.0
13,1,17,2,150000.0
8,1,7,2,45048.0
8,1,7,0,45048.0
8,1,7,1,45048.0
8,1,7,4,45048.0
8,1,5,2,21300.0
13,0,10,2,98000.0
13,2,7,2,350000.0
8,1,9,2,30192.0
2,4,8,0,228000.0
2,4,8,1,228000.0
2,4,8,4,228000.0
13,1,10,2,145000.0
13,3,0,0,1440000.0
13,3,0,1,1440000.0
13,3,0,4,1440000.0
13,4,30,2,300000.0
8,1,9,2,12336.0
8,1,8,0,34800.0
8,1,8,1,34800.0
8,1,8,4,34800.0
8,4,4,2,9600.0
8,3,8,2,15952.0
1,1,5,2,49860.0
0,4,15,2,70771.0
2,1,25,2,117126.0
8,6,7,2,75480.0
8,4,37,2,160833.0
1,4,4,2,60000.0
1,4,4,0,60000.0
1,4,4,1,60000.0
1,4,4,4,60000.0
13,1,23,2,130000.0
0,1,4,2,121726.0
8,1,8,2,22884.0
1,1,7,2,31368.0
1,1,7,0,31368.0
1,1,7,1,31368.0
1,1,7,4,31368.0
13,1,8,2,170000.0
8,3,4,2,4.0
13,1,18,2,95000.0
13,1,13,2,216000.0
8,1,4,2,27336.0
8,1,8,2,1396548.0
13,7,0,2,62000.0
8,1,6,2,57900.0
13,2,2,2,115000.0
13,1,6,2,170000.0
8,1,4,2,24000.0
8,1,11,2,27511.0
1,6,9,2,44868.0
13,1,18,2,2160000.0
1,1,5,2,11220.0
5,1,11,2,49009.0
13,3,14,2,185000.0
13,0,8,2,90000.0
13,1,8,2,181000.0
0,1,12,2,84925.0
8,1,3,2,42828.0
8,1,7,2,72072.0
13,3,6,2,115000.0
0,4,15,2,108988.0
0,1,2,0,73602.0
0,1,2,1,73602.0
0,1,2,4,73602.0
2,3,20,2,85893.0
13,1,10,2,170000.0
8,1,9,2,87284.0
13,4,5,2,91000.0
13,3,5,2,122000.0
0,3,16,2,123849.0
0,3,16,0,123849.0
0,3,16,1,123849.0
0,3,16,4,123849.0
13,1,4,2,120000.0
13,3,13,2,260000.0
5,1,8,2,15480.0
8,1,5,2,54000.0
8,4,7,2,61136.0
8,4,7,0,61136.0
8,4,7,1,61136.0
8,4,7,4,61136.0
0,3,14,2,111111.0
13,4,25,2,200000.0
13,4,25,0,200000.0
13,4,25,1,200000.0
13,4,25,4,200000.0
13,1,4,2,165000.0
5,1,1,2,4644.0
8,1,5,2,1.0
13,4,25,2,152000.0
8,3,7,2,41556.0
13,1,2,0,225000.0
13,1,2,1,225000.0
13,1,2,4,225000.0
8,1,19,2,115800.0
13,1,8,2,1000000.0
13,1,23,2,150000.0
13,1,23,0,150000.0
13,1,23,1,150000.0
13,1,23,4,150000.0
8,4,7,2,13176.0
3,3,3,2,159966.0
8,3,4,2,30151.0
8,3,4,0,30151.0
8,3,4,1,30151.0
8,3,4,4,30151.0
3,6,30,2,106644.0
8,3,10,2,27346.0
11,3,11,2,98531.0
13,1,4,2,180000.0
0,2,23,2,98372.0
8,1,5,2,23661.0
8,1,13,2,8784.0
8,1,13,0,8784.0
8,1,13,1,8784.0
8,1,13,4,8784.0
8,2,12,2,310608.0
8,6,8,2,20.0
5,1,8,2,386916.0
5,1,8,0,386916.0
5,1,8,1,386916.0
5,1,8,4,386916.0
4,7,8,2,98112.0
8,7,0,0,6888.0
8,7,0,1,6888.0
8,7,0,4,6888.0
8,1,3,2,10296.0
8,2,11,0,83633.0
8,2,11,1,83633.0
8,2,11,4,83633.0
13,1,22,2,280000.0
13,1,6,2,156500.0
13,1,10,2,200000.0
5,1,0,2,4644.0
8,1,2,2,9756.0
11,1,0,2,35352.0
1,4,7,2,42372.0
1,4,7,0,42372.0
1,4,7,1,42372.0
1,4,7,4,42372.0
0,3,2,2,127388.0
13,3,7,2,120000.0
13,1,14,2,200000.0
13,1,27,2,125000.0
0,4,3,2,60155.0
8,4,15,2,64704.0
13,1,4,2,300000.0
13,1,4,0,300000.0
13,1,4,1,300000.0
13,1,4,4,300000.0
8,1,14,0,69300.0
8,1,14,1,69300.0
8,1,14,4,69300.0
13,1,5,2,275000.0
2,1,9,2,3084300.0
2,0,5,2,609060.0
2,0,5,0,609060.0
2,0,5,1,609060.0
2,0,5,4,609060.0
5,1,9,2,51589.0
2,4,1,2,56221.0
13,1,4,2,55000.0
0,3,6,2,127388.0
0,0,14,2,84925.0
4,3,23,0,74651.0
4,3,23,1,74651.0
4,3,23,4,74651.0
4,3,23,3,74651.0
13,4,32,0,200000.0
13,4,32,1,200000.0
13,4,32,4,200000.0
2,0,2,2,85893.0
13,0,10,2,150000.0
8,1,30,2,105492.0
12,4,38,2,57040.0
8,1,3,2,9324.0
10,3,2,2,42657.0
13,1,30,2,225000.0
8,3,5,2,64709.0
8,1,5,2,3360.0
8,4,1,2,372.0
13,1,3,2,82000.0
5,1,6,2,19346.0
8,3,3,2,41412.0
8,1,1,2,3384.0
1,1,3,2,36000.0
4,1,3,2,85315.0
8,1,3,2,10392.0
8,3,3,2,28152.0
8,1,3,2,21168.0
8,1,10,2,75000.0
13,1,3,2,77500.0
5,1,8,2,64486.0
8,3,15,2,41556.0
0,3,5,2,88450.0
4,1,18,2,69318.0
8,1,16,2,64704.0
13,1,4,2,74500.0
0,1,1,2,70771.0
8,1,2,0,5676.0
8,1,2,1,5676.0
8,1,2,4,5676.0
8,7,5,2,31176.0
13,3,11,0,250000.0
13,3,11,1,250000.0
13,3,11,4,250000.0
8,4,1,2,19272.0
8,1,0,2,33276.0
8,3,3,2,32868.0
8,3,15,2,90000.0
8,3,15,0,90000.0
8,3,15,1,90000.0
8,3,15,4,90000.0
4,7,0,2,13056.0
8,1,8,2,16380.0
8,1,0,2,11376.0
9,4,15,2,24972.0
9,4,15,0,24972.0
9,4,15,1,24972.0
9,4,15,4,24972.0
13,7,24,0,166000.0
13,7,24,1,166000.0
13,7,24,4,166000.0
13,7,24,3,166000.0
8,3,10,2,698724.0
8,1,2,2,4752.0
8,1,2,0,4752.0
8,1,2,1,4752.0
8,1,2,4,4752.0
3,2,20,2,70380.0
8,0,6,2,33035.0
8,1,4,2,30000.0
5,3,3,2,19346.0
4,3,8,2,71451.0
8,3,6,0,41568.0
8,3,6,1,41568.0
8,3,6,4,41568.0
8,0,3,2,4500.0
9,1,15,2,44400.0
0,4,44,0,106157.0
0,4,44,1,106157.0
0,4,44,4,106157.0
5,1,4,2,7222.0
10,1,2,2,383916.0
2,1,8,2,105414.0
11,1,2,2,60948.0
13,1,14,2,650000.0
7,1,9,3,61428.0
5,1,3,0,90000.0
5,1,3,1,90000.0
5,1,3,4,90000.0
7,1,30,2,79983.0
3,3,5,2,59187.0
2,1,4,0,124935.0
2,1,4,1,124935.0
2,1,4,4,124935.0
4,1,10,2,66119.0
8,4,6,2,4776.0
8,1,2,2,20100.0
8,1,2,0,20100.0
8,1,2,1,20100.0
8,1,2,4,20100.0
7,3,0,2,806232.0
3,3,19,2,86124.0
3,3,19,0,86124.0
3,3,19,1,86124.0
3,3,19,4,86124.0
8,3,15,3,28116.0
8,2,12,2,38388.0
7,3,11,2,85315.0
8,1,3,2,7476.0
8,1,3,0,7476.0
8,1,3,1,7476.0
8,1,3,4,7476.0
8,3,16,2,98248.0
8,1,1,0,103250.0
8,1,1,1,103250.0
8,1,1,4,103250.0
8,1,11,2,36240.0
8,1,11,0,36240.0
8,1,11,1,36240.0
8,1,11,4,36240.0
6,1,21,2,58654.0
3,1,4,2,45857.0
4,1,18,0,115176.0
4,1,18,1,115176.0
4,1,18,4,115176.0
4,3,12,2,106644.0
8,1,1,2,51204.0
6,1,20,2,44790.0
8,4,15,2,66912.0
2,1,9,2,70276.0
8,3,5,2,110659.0
8,3,5,0,110659.0
8,3,5,1,110659.0
8,3,5,4,110659.0
9,4,2,2,26364.0
2,3,8,2,140551.0
8,1,2,2,13392.0
8,1,5,2,36000.0
4,1,2,2,47990.0
3,1,3,2,26772.0
8,1,17,2,110000.0
3,1,6,2,53322.0
4,2,15,2,57588.0
0,4,10,2,113234.0
12,4,6,2,81666.0
8,1,2,2,40308.0
8,3,20,2,74651.0
8,1,4,2,9396.0
8,1,2,2,7788.0
8,1,2,0,7788.0
8,1,2,1,7788.0
8,1,2,4,7788.0
4,4,12,2,90647.0
13,3,37,2,295000.0
3,2,12,2,37325.0
12,4,22,2,70358.0
8,1,11,2,95976.0
10,3,6,2,39991.0
8,1,5,2,23196.0
8,1,3,2,14220.0
12,1,11,2,85435.0
6,4,8,2,58654.0
12,4,6,2,87948.0
8,1,1,2,11256.0
3,3,15,2,73584.0
6,7,10,2,46923.0
9,3,12,2,58272.0
9,1,5,2,76788.0
12,6,25,2,163331.0
8,1,9,2,18600.0
8,1,9,0,18600.0
8,1,9,1,18600.0
8,1,9,4,18600.0
5,1,5,2,19346.0
8,1,15,2,27096.0
8,1,15,0,27096.0
8,1,15,1,27096.0
8,1,15,4,27096.0
8,1,15,3,27096.0
8,3,0,2,67409.0
8,1,4,2,44796.0
9,3,9,2,41625.0
11,3,10,0,60948.0
11,3,10,1,60948.0
11,3,10,4,60948.0
4,7,1,2,47990.0
4,1,2,2,47990.0
3,3,7,2,52255.0
13,1,6,2,170000.0
2,3,2,2,47225.0
10,3,7,2,60787.0
8,0,3,2,11280.0
7,1,21,2,69318.0
7,1,21,0,69318.0
7,1,21,1,69318.0
7,1,21,4,69318.0
